client_id,session_id,datetime,category
2397729250,b7fcc1f6-686b-41a385,3/12/2020,default
2397729251,b7fcc1f6-686b-41a386,3/12/2020,pass-login
2397729252,b7fcc1f6-686b-41a387,3/12/2020,otp-login
2397729253,b7fcc1f6-686b-41a388,3/12/2020,mobile-otp
2397729254,b7fcc1f6-686b-41a389,3/12/2020,default
2397729255,b7fcc1f6-686b-41a390,3/12/2020,pass-login
2397729256,b7fcc1f6-686b-41a391,3/12/2020,otp-login
2397729257,b7fcc1f6-686b-41a392,3/12/2020,mobile-otp
2397729258,b7fcc1f6-686b-41a393,3/12/2020,default
2397729259,b7fcc1f6-686b-41a394,3/12/2020,pass-login
2397729260,b7fcc1f6-686b-41a395,3/12/2020,otp-login
2397729261,b7fcc1f6-686b-41a396,3/12/2020,mobile-otp
2397729262,b7fcc1f6-686b-41a397,3/12/2020,default
2397729263,b7fcc1f6-686b-41a398,3/12/2020,pass-login
2397729264,b7fcc1f6-686b-41a399,3/12/2020,mobile-otp
2397729265,b7fcc1f6-686b-41a400,3/12/2020,mobile-otp
2397729266,b7fcc1f6-686b-41a401,3/12/2020,mobile-otp
2397729267,b7fcc1f6-686b-41a402,3/12/2020,mobile-otp
2397729268,b7fcc1f6-686b-41a403,3/12/2020,mobile-otp
2397729269,b7fcc1f6-686b-41a404,3/12/2020,otp-login
2397729270,b7fcc1f6-686b-41a405,3/12/2020,otp-login
2397729271,b7fcc1f6-686b-41a406,3/12/2020,otp-login
2397729272,b7fcc1f6-686b-41a407,3/12/2020,otp-login
2397729273,b7fcc1f6-686b-41a408,3/12/2020,otp-login
2397729274,b7fcc1f6-686b-41a409,3/12/2020,otp-login
2397729275,b7fcc1f6-686b-41a410,3/12/2020,otp-login
2397729276,b7fcc1f6-686b-41a411,3/12/2020,otp-login
2397729277,b7fcc1f6-686b-41a412,3/12/2020,otp-login
2397729278,b7fcc1f6-686b-41a413,3/12/2020,otp-login
2397729279,b7fcc1f6-686b-41a414,3/12/2020,otp-login
2397729280,b7fcc1f6-686b-41a415,3/12/2020,otp-login
2397729281,b7fcc1f6-686b-41a416,3/12/2020,pass-login
2397729282,b7fcc1f6-686b-41a417,3/12/2020,otp-login
2397729283,b7fcc1f6-686b-41a418,3/12/2020,mobile-otp
2397729284,b7fcc1f6-686b-41a419,3/12/2020,default
2397729285,b7fcc1f6-686b-41a420,3/12/2020,pass-login
2397729286,b7fcc1f6-686b-41a421,3/12/2020,otp-login
2397729287,b7fcc1f6-686b-41a422,3/12/2020,mobile-otp
2397729288,b7fcc1f6-686b-41a423,3/12/2020,default
2397729289,b7fcc1f6-686b-41a424,3/12/2020,pass-login
2397729290,b7fcc1f6-686b-41a425,3/12/2020,otp-login
2397729291,b7fcc1f6-686b-41a426,3/13/2020,mobile-otp
2397729292,b7fcc1f6-686b-41a427,3/13/2020,default
2397729293,b7fcc1f6-686b-41a428,3/13/2020,pass-login
2397729294,b7fcc1f6-686b-41a429,3/13/2020,otp-login
2397729295,b7fcc1f6-686b-41a430,3/13/2020,pass-login
2397729296,b7fcc1f6-686b-41a431,3/13/2020,otp-login
2397729297,b7fcc1f6-686b-41a432,3/13/2020,mobile-otp
2397729298,b7fcc1f6-686b-41a433,3/14/2020,default
2397729299,b7fcc1f6-686b-41a434,3/14/2020,pass-login
2397729300,b7fcc1f6-686b-41a435,3/14/2020,otp-login
2397729301,b7fcc1f6-686b-41a436,3/14/2020,mobile-otp
2397729302,b7fcc1f6-686b-41a437,3/14/2020,default
2397729303,b7fcc1f6-686b-41a438,3/14/2020,pass-login
2397729304,b7fcc1f6-686b-41a439,3/14/2020,otp-login
2397729305,b7fcc1f6-686b-41a440,3/14/2020,mobile-otp
2397729306,b7fcc1f6-686b-41a441,3/14/2020,default
2397729307,b7fcc1f6-686b-41a442,3/14/2020,pass-login
2397729308,b7fcc1f6-686b-41a443,3/14/2020,otp-login
2397729309,b7fcc1f6-686b-41a444,3/14/2020,pass-login
2397729310,b7fcc1f6-686b-41a445,3/14/2020,otp-login
2397729311,b7fcc1f6-686b-41a446,3/14/2020,mobile-otp
2397729312,b7fcc1f6-686b-41a447,3/14/2020,default
2397729313,b7fcc1f6-686b-41a448,3/14/2020,pass-login
2397729314,b7fcc1f6-686b-41a449,3/14/2020,otp-login
2397729315,b7fcc1f6-686b-41a450,3/14/2020,mobile-otp
2397729316,b7fcc1f6-686b-41a451,3/14/2020,default
2397729317,b7fcc1f6-686b-41a452,3/14/2020,pass-login
2397729318,b7fcc1f6-686b-41a453,3/14/2020,otp-login
2397729319,b7fcc1f6-686b-41a454,3/14/2020,mobile-otp
2397729320,b7fcc1f6-686b-41a455,3/14/2020,default
2397729321,b7fcc1f6-686b-41a456,3/14/2020,pass-login
2397729322,b7fcc1f6-686b-41a457,3/14/2020,otp-login
2397729323,b7fcc1f6-686b-41a458,3/14/2020,pass-login
2397729324,b7fcc1f6-686b-41a459,3/14/2020,pass-login
2397729325,b7fcc1f6-686b-41a460,3/14/2020,mobile-otp
2397729326,b7fcc1f6-686b-41a461,3/14/2020,otp-login
