client_id,session_id,new_date,category
2397729250,b7fcc1f6-686b-41a385,12/3/2020,default
2397729251,b7fcc1f6-686b-41a386,12/3/2020,pass-login
2397729252,b7fcc1f6-686b-41a387,12/3/2020,otp-login
2397729253,b7fcc1f6-686b-41a388,12/3/2020,mobile-otp
2397729254,b7fcc1f6-686b-41a389,12/3/2020,default
2397729255,b7fcc1f6-686b-41a390,12/3/2020,pass-login
2397729256,b7fcc1f6-686b-41a391,12/3/2020,otp-login
2397729257,b7fcc1f6-686b-41a392,12/3/2020,mobile-otp
2397729258,b7fcc1f6-686b-41a393,12/3/2020,default
2397729259,b7fcc1f6-686b-41a394,12/3/2020,pass-login
2397729260,b7fcc1f6-686b-41a395,12/3/2020,otp-login
2397729261,b7fcc1f6-686b-41a396,12/3/2020,mobile-otp
2397729262,b7fcc1f6-686b-41a397,12/3/2020,default
2397729263,b7fcc1f6-686b-41a398,12/3/2020,pass-login
2397729264,b7fcc1f6-686b-41a399,12/3/2020,mobile-otp
2397729265,b7fcc1f6-686b-41a400,12/3/2020,mobile-otp
2397729266,b7fcc1f6-686b-41a401,12/3/2020,mobile-otp
2397729267,b7fcc1f6-686b-41a402,12/3/2020,mobile-otp
2397729268,b7fcc1f6-686b-41a403,12/3/2020,mobile-otp
2397729269,b7fcc1f6-686b-41a404,12/3/2020,otp-login
2397729270,b7fcc1f6-686b-41a405,12/3/2020,otp-login
2397729271,b7fcc1f6-686b-41a406,12/3/2020,otp-login
2397729272,b7fcc1f6-686b-41a407,12/3/2020,otp-login
2397729273,b7fcc1f6-686b-41a408,12/3/2020,otp-login
2397729274,b7fcc1f6-686b-41a409,12/3/2020,otp-login
2397729275,b7fcc1f6-686b-41a410,12/3/2020,otp-login
2397729276,b7fcc1f6-686b-41a411,12/3/2020,otp-login
2397729277,b7fcc1f6-686b-41a412,12/3/2020,otp-login
2397729278,b7fcc1f6-686b-41a413,12/3/2020,otp-login
2397729279,b7fcc1f6-686b-41a414,12/3/2020,otp-login
2397729280,b7fcc1f6-686b-41a415,12/3/2020,otp-login
2397729281,b7fcc1f6-686b-41a416,12/3/2020,pass-login
2397729282,b7fcc1f6-686b-41a417,12/3/2020,otp-login
2397729283,b7fcc1f6-686b-41a418,12/3/2020,mobile-otp
2397729284,b7fcc1f6-686b-41a419,12/3/2020,default
2397729285,b7fcc1f6-686b-41a420,12/3/2020,pass-login
2397729286,b7fcc1f6-686b-41a421,12/3/2020,otp-login
2397729287,b7fcc1f6-686b-41a422,12/3/2020,mobile-otp
2397729288,b7fcc1f6-686b-41a423,12/3/2020,default
2397729289,b7fcc1f6-686b-41a424,12/3/2020,pass-login
2397729290,b7fcc1f6-686b-41a425,12/3/2020,otp-login
2397729291,b7fcc1f6-686b-41a426,13/3/2020,mobile-otp
2397729292,b7fcc1f6-686b-41a427,13/3/2020,default
2397729293,b7fcc1f6-686b-41a428,13/3/2020,pass-login
2397729294,b7fcc1f6-686b-41a429,13/3/2020,otp-login
2397729295,b7fcc1f6-686b-41a430,13/3/2020,pass-login
2397729296,b7fcc1f6-686b-41a431,13/3/2020,otp-login
2397729297,b7fcc1f6-686b-41a432,13/3/2020,mobile-otp
2397729298,b7fcc1f6-686b-41a433,14/3/2020,default
2397729299,b7fcc1f6-686b-41a434,14/3/2020,pass-login
2397729300,b7fcc1f6-686b-41a435,14/3/2020,otp-login
2397729301,b7fcc1f6-686b-41a436,14/3/2020,mobile-otp
2397729302,b7fcc1f6-686b-41a437,14/3/2020,default
2397729303,b7fcc1f6-686b-41a438,14/3/2020,pass-login
2397729304,b7fcc1f6-686b-41a439,14/3/2020,otp-login
2397729305,b7fcc1f6-686b-41a440,14/3/2020,mobile-otp
2397729306,b7fcc1f6-686b-41a441,14/3/2020,default
2397729307,b7fcc1f6-686b-41a442,14/3/2020,pass-login
2397729308,b7fcc1f6-686b-41a443,14/3/2020,otp-login
2397729309,b7fcc1f6-686b-41a444,14/3/2020,pass-login
2397729310,b7fcc1f6-686b-41a445,14/3/2020,otp-login
2397729311,b7fcc1f6-686b-41a446,14/3/2020,mobile-otp
2397729312,b7fcc1f6-686b-41a447,14/3/2020,default
2397729313,b7fcc1f6-686b-41a448,14/3/2020,pass-login
2397729314,b7fcc1f6-686b-41a449,14/3/2020,otp-login
2397729315,b7fcc1f6-686b-41a450,14/3/2020,mobile-otp
2397729316,b7fcc1f6-686b-41a451,14/3/2020,default
2397729317,b7fcc1f6-686b-41a452,14/3/2020,pass-login
2397729318,b7fcc1f6-686b-41a453,14/3/2020,otp-login
2397729319,b7fcc1f6-686b-41a454,14/3/2020,mobile-otp
2397729320,b7fcc1f6-686b-41a455,14/3/2020,default
2397729321,b7fcc1f6-686b-41a456,14/3/2020,pass-login
2397729322,b7fcc1f6-686b-41a457,14/3/2020,otp-login
2397729323,b7fcc1f6-686b-41a458,14/3/2020,pass-login
2397729324,b7fcc1f6-686b-41a459,14/3/2020,pass-login
2397729325,b7fcc1f6-686b-41a460,14/3/2020,mobile-otp
2397729326,b7fcc1f6-686b-41a461,14/3/2020,otp-login
